CATEGORYID,USESTATUS_LAST_ID,P_MANUFACTURERID,DATEMANUFACTURE,NATIONALFACT,OWNER,MA_HIEU,TYSO_BIEN,U_LVLN,P_DM,CAP_CX,I_DM,I_ODD,I_ON,PHA,CACH_DIEN,KIEU_TI,KIEU_LD,KNCDNMDM,TTCTC,BCTBMD,CDDRNN
0110D00_TI,USING,HSX.00628,2003,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00042,TBI_CT_TSB_TI.00037,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.157,NULL,NULL,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2017,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00042,TBI_CT_TSB_TI.00037,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.157,NULL,NULL,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2017,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00042,TBI_CT_TSB_TI.00037,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.157,NULL,NULL,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2017,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00042,TBI_CT_TSB_TI.00036,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.157,NULL,NULL,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00516,2002,TB040.00036,TB0632,TBI_CT_TI_KIEU_LD.00040,TBI_CT_TSB_TI.00037,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.157,NULL,NULL,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00516,2002,TB040.00036,TB0632,TBI_CT_TI_KIEU_LD.00040,TBI_CT_TSB_TI.00037,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.157,NULL,NULL,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00516,2002,TB040.00036,TB0632,TBI_CT_TI_KIEU_LD.00040,TBI_CT_TSB_TI.00037,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.157,NULL,NULL,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00042,TBI_CT_TSB_TI.00037,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.157,NULL,NULL,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00042,TBI_CT_TSB_TI.00037,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.157,NULL,NULL,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00042,TBI_CT_TSB_TI.00037,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.157,NULL,NULL,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00042,TBI_CT_TSB_TI.00037,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.157,NULL,NULL,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00042,TBI_CT_TSB_TI.00037,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.157,NULL,NULL,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00042,TBI_CT_TSB_TI.00037,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.157,NULL,NULL,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00505,2021,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00049,PB-500169,PB-501066,PB-501457,PB-100121,TBI_CT_TI_IDM.124,NULL,NULL,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00505,2021,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00049,PB-500169,PB-501066,PB-501457,PB-100121,TBI_CT_TI_IDM.124,NULL,NULL,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00505,2021,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00049,PB-500169,PB-501066,PB-501457,PB-100121,TBI_CT_TI_IDM.124,NULL,NULL,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2017,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00040,TBI_CT_TSB_TI.00037,PB-501066,PB-100123,PB-100120,PB-100107,62.5,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2017,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00040,TBI_CT_TSB_TI.00037,PB-501066,PB-100123,PB-100120,PB-100107,62.5,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2017,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00040,TBI_CT_TSB_TI.00037,PB-501066,PB-100123,PB-100120,PB-100107,62.5,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00077,PB-501067,PB-100123,PB-100120,PB-100111,25,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00077,PB-501067,PB-100123,PB-100120,PB-100111,25,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00077,PB-501067,PB-100123,PB-100120,PB-100111,25,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,RETIRE,HSX.00046,2022,TB040.00002,TB0631,TBI_CT_TI_KIEU_LD.00050,TBI_CT_TSB_TI.00077,PB-501066,PB-100123,PB-100120,PB-100111,25,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,RETIRE,HSX.00046,2016,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00050,TBI_CT_TSB_TI.00077,PB-501066,PB-100123,PB-100120,PB-100111,25,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,RETIRE,HSX.00046,2016,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00050,TBI_CT_TSB_TI.00077,PB-501066,PB-100123,PB-100120,PB-100111,25,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00046,2016,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00050,TBI_CT_TSB_TI.00077,PB-501066,PB-100123,PB-100120,PB-100111,25,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00046,2016,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00050,TBI_CT_TSB_TI.00077,PB-501066,PB-100123,PB-100120,PB-100111,25,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00046,2016,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00050,TBI_CT_TSB_TI.00077,PB-501066,PB-100123,PB-100120,PB-100111,25,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00046,2016,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00050,TBI_CT_TSB_TI.00077,PB-501066,PB-100123,PB-100120,PB-100119,25,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00046,2016,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00050,TBI_CT_TSB_TI.00077,PB-501066,PB-100123,PB-100120,PB-100119,25,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00046,2016,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00050,TBI_CT_TSB_TI.00077,PB-501066,PB-100123,PB-100120,PB-100111,25,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,RETIRE,HSX.00046,2016,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00050,TBI_CT_TSB_TI.00077,PB-501066,PB-100123,PB-100120,PB-100111,25,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,RETIRE,HSX.00046,2016,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00050,TBI_CT_TSB_TI.00077,PB-501066,PB-100123,PB-100120,PB-100111,25,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,RETIRE,HSX.00046,2016,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00050,TBI_CT_TSB_TI.00077,PB-501066,PB-100123,PB-100120,PB-100111,25,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2017,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00077,PB-501067,PB-100123,PB-100120,PB-100111,62.5,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2017,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00077,PB-501067,PB-100123,PB-100120,PB-100111,62.5,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2017,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00077,PB-501067,PB-100123,PB-100120,PB-100111,62.5,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00035,2010,TB040.00002,TB0632,PB-500161,TBI_CT_TSB_TI.00033,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.123,NULL,NULL,EVN.PHA_B,NULL,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00092,2021,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00041,PB-500169,PB-501067,PB-501457,PB-100121,TBI_CT_TI_IDM.124,25,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501056,PB-501057,PB-501069,6,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00092,2021,TB040.00068,TB0632,TBI_CT_TI_KIEU_LD.00042,PB-500169,PB-501067,PB-501457,PB-100121,PB-100109,25,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,6,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00092,2021,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00075,PB-501067,PB-501457,PB-100121,PB-100111,25,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501074
0110D00_TI,USING,HSX.00092,2021,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00041,PB-500169,PB-501067,PB-501457,PB-100121,PB-100111,25,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501074
0110D00_TI,USING,HSX.00092,2021,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00041,PB-500169,PB-501067,PB-501457,PB-100121,PB-100109,25,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501074
0110D00_TI,USING,HSX.00092,2021,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00042,PB-500169,PB-501067,PB-501457,PB-100121,TBI_CT_TI_IDM.124,25,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,6,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00077,PB-501066,PB-100123,PB-100120,PB-100111,NULL,NULL,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501695,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00077,PB-501066,PB-100123,PB-100120,PB-100111,NULL,NULL,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501695,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2016,TB040.00021,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00077,PB-501066,PB-100123,PB-100120,PB-100111,NULL,NULL,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501695,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2021,TB040.00021,TB0631,TBI_CT_TI_KIEU_LD.00042,TBI_CT_TSB_TI.00076,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.161,62.5,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501071,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2021,TB040.00021,TB0631,TBI_CT_TI_KIEU_LD.00042,TBI_CT_TSB_TI.00076,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.161,62.5,TBI_CT_I_OD.1,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501071,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2021,TB040.00021,TB0631,TBI_CT_TI_KIEU_LD.00042,TBI_CT_TSB_TI.00076,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.161,62.5,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501071,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2021,TB040.00021,TB0631,TBI_CT_TI_KIEU_LD.00042,TBI_CT_TSB_TI.00076,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.161,62.5,TBI_CT_I_OD.1,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501071,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2021,TB040.00021,TB0631,TBI_CT_TI_KIEU_LD.00042,TBI_CT_TSB_TI.00076,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.161,62.5,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501071,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00628,2021,TB040.00021,TB0631,TBI_CT_TI_KIEU_LD.00042,TBI_CT_TSB_TI.00076,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.161,62.5,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501071,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00600,2020,TB040.00021,TB0631,TBI_CT_TI_KIEU_LD.00045,TBI_CT_TSB_TI.00041,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.150,62.5,TBI_CT_I_OD.1,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501070,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00600,2020,TB040.00021,TB0631,TBI_CT_TI_KIEU_LD.00045,TBI_CT_TSB_TI.00041,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.150,62.5,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501070,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00600,2020,TB040.00021,TB0631,TBI_CT_TI_KIEU_LD.00045,TBI_CT_TSB_TI.00041,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.150,62.5,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501070,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00600,2020,TB040.00021,TB0631,TBI_CT_TI_KIEU_LD.00045,TBI_CT_TSB_TI.00041,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.150,62.5,TBI_CT_I_OD.1,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501070,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00600,2020,TB040.00021,TB0631,TBI_CT_TI_KIEU_LD.00045,TBI_CT_TSB_TI.00041,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.150,62.5,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501070,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00600,2020,TB040.00021,TB0631,TBI_CT_TI_KIEU_LD.00045,TBI_CT_TSB_TI.00041,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.150,62.5,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501070,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00505,2021,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00049,PB-500169,PB-501067,PB-100123,PB-100121,PB-100109,25,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501070,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00505,2021,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00049,PB-500169,PB-501067,PB-100123,PB-100121,PB-100111,25,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501070,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00505,2021,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00049,PB-500169,PB-501067,PB-100123,PB-100121,PB-100111,25,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501070,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00092,2021,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00039,TBI_CT_TSB_TI.00037,PB-501067,PB-100123,PB-100120,TBI_CT_TI_IDM.124,62.5,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00092,2021,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00039,TBI_CT_TSB_TI.00076,PB-501067,PB-100123,PB-100120,PB-100107,62.5,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00092,2013,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00039,TBI_CT_TSB_TI.00077,PB-501067,PB-100123,PB-100120,PB-100107,62.5,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00505,2021,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00049,TBI_CT_TSB_TI.00037,PB-501066,PB-100123,PB-100120,PB-100107,25,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501056,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00505,2021,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00049,TBI_CT_TSB_TI.00037,PB-501066,PB-100123,PB-100120,PB-100107,25,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501056,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00505,2021,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00049,TBI_CT_TSB_TI.00037,PB-501066,PB-100123,PB-100120,PB-100107,25,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501056,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00505,2021,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00049,PB-500169,PB-501066,PB-501457,PB-100121,PB-100109,25,TBI_CT_I_OD.2,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501056,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00505,2021,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00049,PB-500169,PB-501066,PB-501457,PB-100121,PB-100109,25,TBI_CT_I_OD.2,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501056,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00505,2021,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00049,PB-500169,PB-501066,PB-501457,PB-100121,PB-100109,25,TBI_CT_I_OD.2,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501056,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00092,2021,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00077,PB-501067,PB-500173,PB-100121,TBI_CT_TI_IDM.124,NULL,NULL,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00092,2021,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00077,PB-501067,PB-500173,PB-100121,TBI_CT_TI_IDM.124,NULL,NULL,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.00092,2021,TB040.00002,TB0632,TBI_CT_TI_KIEU_LD.00041,TBI_CT_TSB_TI.00077,PB-501067,PB-500173,PB-100121,TBI_CT_TI_IDM.124,NULL,NULL,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.T.704,2019,TB040.00021,TB0631,TBI_CT_TI_KIEU_LD.00045,TBI_CT_TSB_TI.00065,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.159,NULL,NULL,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.T.704,2019,TB040.00021,TB0631,TBI_CT_TI_KIEU_LD.00045,TBI_CT_TSB_TI.00065,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.159,NULL,NULL,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.T.704,2019,TB040.00021,TB0631,TBI_CT_TI_KIEU_LD.00045,TBI_CT_TSB_TI.00065,PB-501066,PB-100123,PB-100120,TBI_CT_TI_IDM.159,NULL,NULL,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.T.704,2019,TB040.00021,TB0631,TBI_CT_TI_KIEU_LD.00045,TBI_CT_TSB_TI.00036,PB-501066,PB-100123,PB-100122,TBI_CT_TI_IDM.148,NULL,NULL,EVN.PHA_A,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.T.704,2019,TB040.00021,TB0631,TBI_CT_TI_KIEU_LD.00045,TBI_CT_TSB_TI.00036,PB-501066,PB-100123,PB-100122,TBI_CT_TI_IDM.148,NULL,NULL,EVN.PHA_B,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
0110D00_TI,USING,HSX.T.704,2019,TB040.00021,TB0631,TBI_CT_TI_KIEU_LD.00045,TBI_CT_TSB_TI.00036,PB-501066,PB-100123,PB-100122,TBI_CT_TI_IDM.148,NULL,NULL,EVN.PHA_C,TBI_CT_TI_CD.1,PB-501055,PB-501057,PB-501069,NULL,EVN.CO,PB-501073
